mbid,day,mentions
de5c2999-b6c7-4897-98cb-40d1744a3d44,2015-04-09 00:00:00,0.0
de5c2999-b6c7-4897-98cb-40d1744a3d44,2015-04-10 00:00:00,0.0
de5c2999-b6c7-4897-98cb-40d1744a3d44,2015-04-11 00:00:00,0.0
de5c2999-b6c7-4897-98cb-40d1744a3d44,2015-04-12 00:00:00,0.0
de5c2999-b6c7-4897-98cb-40d1744a3d44,2015-04-13 00:00:00,0.0
de5c2999-b6c7-4897-98cb-40d1744a3d44,2015-04-14 00:00:00,0.0
de5c2999-b6c7-4897-98cb-40d1744a3d44,2015-04-15 00:00:00,0.0
de5c2999-b6c7-4897-98cb-40d1744a3d44,2015-04-16 00:00:00,0.0
de5c2999-b6c7-4897-98cb-40d1744a3d44,2015-04-17 00:00:00,0.0
2d1f3ee6-0675-42af-b972-6487e4a188f6,2015-04-07 00:00:00,0.0
2d1f3ee6-0675-42af-b972-6487e4a188f6,2015-04-08 00:00:00,0.0
2d1f3ee6-0675-42af-b972-6487e4a188f6,2015-04-09 00:00:00,0.0
2d1f3ee6-0675-42af-b972-6487e4a188f6,2015-04-10 00:00:00,0.0
2d1f3ee6-0675-42af-b972-6487e4a188f6,2015-04-11 00:00:00,0.0
2d1f3ee6-0675-42af-b972-6487e4a188f6,2015-04-12 00:00:00,0.0
2d1f3ee6-0675-42af-b972-6487e4a188f6,2015-04-13 00:00:00,0.0
2d1f3ee6-0675-42af-b972-6487e4a188f6,2015-04-14 00:00:00,0.0
f2d78668-64ac-4fd9-af49-bde0222050c0,2015-04-08 00:00:00,0.0
f2d78668-64ac-4fd9-af49-bde0222050c0,2015-04-09 00:00:00,0.0
f2d78668-64ac-4fd9-af49-bde0222050c0,2015-04-10 00:00:00,0.0
f2d78668-64ac-4fd9-af49-bde0222050c0,2015-04-11 00:00:00,0.0
f2d78668-64ac-4fd9-af49-bde0222050c0,2015-04-12 00:00:00,0.0
f2d78668-64ac-4fd9-af49-bde0222050c0,2015-04-13 00:00:00,0.0
f2d78668-64ac-4fd9-af49-bde0222050c0,2015-04-14 00:00:00,0.0
f2d78668-64ac-4fd9-af49-bde0222050c0,2015-04-15 00:00:00,0.0
f2d78668-64ac-4fd9-af49-bde0222050c0,2015-04-16 00:00:00,0.0
f2d78668-64ac-4fd9-af49-bde0222050c0,2015-04-17 00:00:00,0.0
088b08cd-6473-4193-a1ad-cbc902a6d816,2015-04-08 00:00:00,0.0
088b08cd-6473-4193-a1ad-cbc902a6d816,2015-04-09 00:00:00,0.0
088b08cd-6473-4193-a1ad-cbc902a6d816,2015-04-10 00:00:00,0.0
088b08cd-6473-4193-a1ad-cbc902a6d816,2015-04-11 00:00:00,0.0
088b08cd-6473-4193-a1ad-cbc902a6d816,2015-04-12 00:00:00,0.0
088b08cd-6473-4193-a1ad-cbc902a6d816,2015-04-13 00:00:00,0.0
088b08cd-6473-4193-a1ad-cbc902a6d816,2015-04-14 00:00:00,0.0
088b08cd-6473-4193-a1ad-cbc902a6d816,2015-04-15 00:00:00,0.0
088b08cd-6473-4193-a1ad-cbc902a6d816,2015-04-16 00:00:00,0.0
088b08cd-6473-4193-a1ad-cbc902a6d816,2015-04-17 00:00:00,0.0
a52c2553-1670-4262-9193-6ecd6713741a,2015-04-08 00:00:00,0.0
a52c2553-1670-4262-9193-6ecd6713741a,2015-04-09 00:00:00,0.0
a52c2553-1670-4262-9193-6ecd6713741a,2015-04-10 00:00:00,0.0
a52c2553-1670-4262-9193-6ecd6713741a,2015-04-11 00:00:00,0.0
a52c2553-1670-4262-9193-6ecd6713741a,2015-04-12 00:00:00,0.0
a52c2553-1670-4262-9193-6ecd6713741a,2015-04-13 00:00:00,0.0
a52c2553-1670-4262-9193-6ecd6713741a,2015-04-14 00:00:00,0.0
a52c2553-1670-4262-9193-6ecd6713741a,2015-04-15 00:00:00,0.0
a52c2553-1670-4262-9193-6ecd6713741a,2015-04-16 00:00:00,0.0
a52c2553-1670-4262-9193-6ecd6713741a,2015-04-17 00:00:00,0.0
95a1985b-29a7-4e84-a5c2-650ccc012985,2015-04-08 00:00:00,0.0
95a1985b-29a7-4e84-a5c2-650ccc012985,2015-04-09 00:00:00,0.0
95a1985b-29a7-4e84-a5c2-650ccc012985,2015-04-10 00:00:00,0.0
95a1985b-29a7-4e84-a5c2-650ccc012985,2015-04-11 00:00:00,0.0
95a1985b-29a7-4e84-a5c2-650ccc012985,2015-04-12 00:00:00,0.0
95a1985b-29a7-4e84-a5c2-650ccc012985,2015-04-13 00:00:00,0.0
95a1985b-29a7-4e84-a5c2-650ccc012985,2015-04-14 00:00:00,0.0
9bf94585-9e40-4015-be6d-294fbdfa882f,2015-04-11 00:00:00,0.0
9bf94585-9e40-4015-be6d-294fbdfa882f,2015-04-12 00:00:00,0.0
9bf94585-9e40-4015-be6d-294fbdfa882f,2015-04-13 00:00:00,0.0
9bf94585-9e40-4015-be6d-294fbdfa882f,2015-04-14 00:00:00,0.0
14187da0-10a6-4f06-8573-0eab6e90508d,2015-04-07 00:00:00,0.0
14187da0-10a6-4f06-8573-0eab6e90508d,2015-04-08 00:00:00,0.0
14187da0-10a6-4f06-8573-0eab6e90508d,2015-04-09 00:00:00,0.0
14187da0-10a6-4f06-8573-0eab6e90508d,2015-04-10 00:00:00,0.0
14187da0-10a6-4f06-8573-0eab6e90508d,2015-04-11 00:00:00,0.0
14187da0-10a6-4f06-8573-0eab6e90508d,2015-04-12 00:00:00,0.0
14187da0-10a6-4f06-8573-0eab6e90508d,2015-04-13 00:00:00,0.0
14187da0-10a6-4f06-8573-0eab6e90508d,2015-04-14 00:00:00,0.0
14187da0-10a6-4f06-8573-0eab6e90508d,2015-04-15 00:00:00,0.0
14187da0-10a6-4f06-8573-0eab6e90508d,2015-04-16 00:00:00,0.0
14187da0-10a6-4f06-8573-0eab6e90508d,2015-04-17 00:00:00,0.0
fac2bfb0-7f28-4f57-b400-b34ad55e72ea,2015-04-09 00:00:00,0.0
fac2bfb0-7f28-4f57-b400-b34ad55e72ea,2015-04-10 00:00:00,0.0
fac2bfb0-7f28-4f57-b400-b34ad55e72ea,2015-04-11 00:00:00,0.0
fac2bfb0-7f28-4f57-b400-b34ad55e72ea,2015-04-12 00:00:00,0.0
fac2bfb0-7f28-4f57-b400-b34ad55e72ea,2015-04-13 00:00:00,0.0
fac2bfb0-7f28-4f57-b400-b34ad55e72ea,2015-04-14 00:00:00,0.0
fac2bfb0-7f28-4f57-b400-b34ad55e72ea,2015-04-15 00:00:00,0.0
fac2bfb0-7f28-4f57-b400-b34ad55e72ea,2015-04-16 00:00:00,0.0
fac2bfb0-7f28-4f57-b400-b34ad55e72ea,2015-04-17 00:00:00,0.0
6cb1f875-2de6-4cad-9dd6-0a0812f732c2,2015-04-08 00:00:00,0.0
6cb1f875-2de6-4cad-9dd6-0a0812f732c2,2015-04-09 00:00:00,0.0
6cb1f875-2de6-4cad-9dd6-0a0812f732c2,2015-04-10 00:00:00,0.0
6cb1f875-2de6-4cad-9dd6-0a0812f732c2,2015-04-11 00:00:00,0.0
6cb1f875-2de6-4cad-9dd6-0a0812f732c2,2015-04-12 00:00:00,0.0
6cb1f875-2de6-4cad-9dd6-0a0812f732c2,2015-04-13 00:00:00,0.0
6cb1f875-2de6-4cad-9dd6-0a0812f732c2,2015-04-14 00:00:00,0.0
6cb1f875-2de6-4cad-9dd6-0a0812f732c2,2015-04-15 00:00:00,0.0
6cb1f875-2de6-4cad-9dd6-0a0812f732c2,2015-04-16 00:00:00,0.0
6cb1f875-2de6-4cad-9dd6-0a0812f732c2,2015-04-17 00:00:00,0.0
6cd33055-6cad-4ff2-90c4-e43aadcfe0ca,2015-04-09 00:00:00,0.0
6cd33055-6cad-4ff2-90c4-e43aadcfe0ca,2015-04-10 00:00:00,0.0
6cd33055-6cad-4ff2-90c4-e43aadcfe0ca,2015-04-11 00:00:00,0.0
6cd33055-6cad-4ff2-90c4-e43aadcfe0ca,2015-04-12 00:00:00,0.0
6cd33055-6cad-4ff2-90c4-e43aadcfe0ca,2015-04-13 00:00:00,0.0
6cd33055-6cad-4ff2-90c4-e43aadcfe0ca,2015-04-14 00:00:00,0.0
692a757e-7ed5-43a4-8732-a1526fbb52df,2015-04-12 00:00:00,0.0
692a757e-7ed5-43a4-8732-a1526fbb52df,2015-04-13 00:00:00,0.0
692a757e-7ed5-43a4-8732-a1526fbb52df,2015-04-14 00:00:00,0.0
8f33b3ea-5d33-4799-bb51-5d59be21c32c,2015-04-09 00:00:00,0.0
8f33b3ea-5d33-4799-bb51-5d59be21c32c,2015-04-10 00:00:00,0.0
8f33b3ea-5d33-4799-bb51-5d59be21c32c,2015-04-11 00:00:00,0.0
8f33b3ea-5d33-4799-bb51-5d59be21c32c,2015-04-12 00:00:00,0.0
8f33b3ea-5d33-4799-bb51-5d59be21c32c,2015-04-13 00:00:00,0.0
8f33b3ea-5d33-4799-bb51-5d59be21c32c,2015-04-14 00:00:00,0.0
8f33b3ea-5d33-4799-bb51-5d59be21c32c,2015-04-15 00:00:00,0.0
8f33b3ea-5d33-4799-bb51-5d59be21c32c,2015-04-16 00:00:00,0.0
8f33b3ea-5d33-4799-bb51-5d59be21c32c,2015-04-17 00:00:00,0.0
d5ea886f-7c80-46d2-a9c5-c964dc52844e,2015-04-13 00:00:00,0.0
d5ea886f-7c80-46d2-a9c5-c964dc52844e,2015-04-14 00:00:00,0.0
d5ea886f-7c80-46d2-a9c5-c964dc52844e,2015-04-15 00:00:00,0.0
d5ea886f-7c80-46d2-a9c5-c964dc52844e,2015-04-16 00:00:00,0.0
8ceeb574-a595-43ff-a0b4-561bb964fde4,2015-04-07 00:00:00,0.0
8ceeb574-a595-43ff-a0b4-561bb964fde4,2015-04-08 00:00:00,0.0
8ceeb574-a595-43ff-a0b4-561bb964fde4,2015-04-09 00:00:00,0.0
8ceeb574-a595-43ff-a0b4-561bb964fde4,2015-04-10 00:00:00,0.0
8ceeb574-a595-43ff-a0b4-561bb964fde4,2015-04-11 00:00:00,0.0
8ceeb574-a595-43ff-a0b4-561bb964fde4,2015-04-12 00:00:00,0.0
8ceeb574-a595-43ff-a0b4-561bb964fde4,2015-04-13 00:00:00,0.0
8ceeb574-a595-43ff-a0b4-561bb964fde4,2015-04-14 00:00:00,0.0
8ceeb574-a595-43ff-a0b4-561bb964fde4,2015-04-15 00:00:00,0.0
8ceeb574-a595-43ff-a0b4-561bb964fde4,2015-04-16 00:00:00,0.0
8ceeb574-a595-43ff-a0b4-561bb964fde4,2015-04-17 00:00:00,0.0
f76408b0-019b-45bb-b8d1-60799249320c,2015-04-08 00:00:00,0.0
f76408b0-019b-45bb-b8d1-60799249320c,2015-04-09 00:00:00,0.0
f76408b0-019b-45bb-b8d1-60799249320c,2015-04-10 00:00:00,0.0
f76408b0-019b-45bb-b8d1-60799249320c,2015-04-11 00:00:00,0.0
f76408b0-019b-45bb-b8d1-60799249320c,2015-04-12 00:00:00,0.0
f76408b0-019b-45bb-b8d1-60799249320c,2015-04-13 00:00:00,0.0
f76408b0-019b-45bb-b8d1-60799249320c,2015-04-14 00:00:00,0.0
6b92cf12-0c37-48cd-aecd-ce144b4c2b93,2015-04-09 00:00:00,0.0
6b92cf12-0c37-48cd-aecd-ce144b4c2b93,2015-04-10 00:00:00,0.0
6b92cf12-0c37-48cd-aecd-ce144b4c2b93,2015-04-11 00:00:00,0.0
6b92cf12-0c37-48cd-aecd-ce144b4c2b93,2015-04-12 00:00:00,0.0
6b92cf12-0c37-48cd-aecd-ce144b4c2b93,2015-04-13 00:00:00,0.0
6b92cf12-0c37-48cd-aecd-ce144b4c2b93,2015-04-14 00:00:00,0.0
6b92cf12-0c37-48cd-aecd-ce144b4c2b93,2015-04-15 00:00:00,0.0
6b92cf12-0c37-48cd-aecd-ce144b4c2b93,2015-04-16 00:00:00,0.0
6b92cf12-0c37-48cd-aecd-ce144b4c2b93,2015-04-17 00:00:00,0.0
b23f4fab-d80f-46c1-bd9a-5b8418cd5b90,2015-04-11 00:00:00,0.0
b23f4fab-d80f-46c1-bd9a-5b8418cd5b90,2015-04-12 00:00:00,0.0
b23f4fab-d80f-46c1-bd9a-5b8418cd5b90,2015-04-13 00:00:00,0.0
b23f4fab-d80f-46c1-bd9a-5b8418cd5b90,2015-04-14 00:00:00,0.0
b23f4fab-d80f-46c1-bd9a-5b8418cd5b90,2015-04-15 00:00:00,0.0
9300c69a-3bad-4d82-85ed-2e1d82f8013d,2015-04-07 00:00:00,0.0
9300c69a-3bad-4d82-85ed-2e1d82f8013d,2015-04-08 00:00:00,0.0
9300c69a-3bad-4d82-85ed-2e1d82f8013d,2015-04-09 00:00:00,0.0
9300c69a-3bad-4d82-85ed-2e1d82f8013d,2015-04-10 00:00:00,0.0
9300c69a-3bad-4d82-85ed-2e1d82f8013d,2015-04-11 00:00:00,0.0
9300c69a-3bad-4d82-85ed-2e1d82f8013d,2015-04-12 00:00:00,0.0
9300c69a-3bad-4d82-85ed-2e1d82f8013d,2015-04-13 00:00:00,0.0
9300c69a-3bad-4d82-85ed-2e1d82f8013d,2015-04-14 00:00:00,0.0
9300c69a-3bad-4d82-85ed-2e1d82f8013d,2015-04-15 00:00:00,0.0
9300c69a-3bad-4d82-85ed-2e1d82f8013d,2015-04-16 00:00:00,0.0
9300c69a-3bad-4d82-85ed-2e1d82f8013d,2015-04-17 00:00:00,0.0
8e66eaee-68ad-404f-b504-5a5c3a23bcf3,2015-04-08 00:00:00,0.0
8e66eaee-68ad-404f-b504-5a5c3a23bcf3,2015-04-09 00:00:00,0.0
8e66eaee-68ad-404f-b504-5a5c3a23bcf3,2015-04-10 00:00:00,0.0
8e66eaee-68ad-404f-b504-5a5c3a23bcf3,2015-04-11 00:00:00,0.0
8e66eaee-68ad-404f-b504-5a5c3a23bcf3,2015-04-12 00:00:00,0.0
8e66eaee-68ad-404f-b504-5a5c3a23bcf3,2015-04-13 00:00:00,0.0
8e66eaee-68ad-404f-b504-5a5c3a23bcf3,2015-04-14 00:00:00,0.0
ff041e6b-4093-4de7-847e-5e53bc2f517d,2015-04-14 00:00:00,0.0
ff041e6b-4093-4de7-847e-5e53bc2f517d,2015-04-15 00:00:00,0.0
ff041e6b-4093-4de7-847e-5e53bc2f517d,2015-04-16 00:00:00,0.0
bac117ac-4d85-4520-a405-36f5ffd2033f,2015-04-08 00:00:00,0.0
bac117ac-4d85-4520-a405-36f5ffd2033f,2015-04-09 00:00:00,0.0
bac117ac-4d85-4520-a405-36f5ffd2033f,2015-04-10 00:00:00,0.0
bac117ac-4d85-4520-a405-36f5ffd2033f,2015-04-11 00:00:00,0.0
bac117ac-4d85-4520-a405-36f5ffd2033f,2015-04-12 00:00:00,0.0
bac117ac-4d85-4520-a405-36f5ffd2033f,2015-04-13 00:00:00,0.0
bac117ac-4d85-4520-a405-36f5ffd2033f,2015-04-14 00:00:00,0.0
bac117ac-4d85-4520-a405-36f5ffd2033f,2015-04-15 00:00:00,0.0
bac117ac-4d85-4520-a405-36f5ffd2033f,2015-04-16 00:00:00,0.0
bac117ac-4d85-4520-a405-36f5ffd2033f,2015-04-17 00:00:00,0.0
b65cdf7d-2bd0-4c4b-a897-118461eedcdc,2015-04-09 00:00:00,0.0
b65cdf7d-2bd0-4c4b-a897-118461eedcdc,2015-04-10 00:00:00,0.0
b65cdf7d-2bd0-4c4b-a897-118461eedcdc,2015-04-11 00:00:00,0.0
b65cdf7d-2bd0-4c4b-a897-118461eedcdc,2015-04-12 00:00:00,0.0
b65cdf7d-2bd0-4c4b-a897-118461eedcdc,2015-04-13 00:00:00,0.0
b65cdf7d-2bd0-4c4b-a897-118461eedcdc,2015-04-14 00:00:00,0.0
e0473e96-c259-4ed5-a744-74d19baff3e0,2015-04-14 00:00:00,0.0
e0473e96-c259-4ed5-a744-74d19baff3e0,2015-04-15 00:00:00,0.0
e0473e96-c259-4ed5-a744-74d19baff3e0,2015-04-16 00:00:00,0.0
af39224f-bb45-4c2e-a705-bc3a1fce05a3,2015-04-07 00:00:00,0.0
af39224f-bb45-4c2e-a705-bc3a1fce05a3,2015-04-08 00:00:00,0.0
af39224f-bb45-4c2e-a705-bc3a1fce05a3,2015-04-09 00:00:00,0.0
af39224f-bb45-4c2e-a705-bc3a1fce05a3,2015-04-10 00:00:00,0.0
af39224f-bb45-4c2e-a705-bc3a1fce05a3,2015-04-11 00:00:00,0.0
af39224f-bb45-4c2e-a705-bc3a1fce05a3,2015-04-12 00:00:00,0.0
af39224f-bb45-4c2e-a705-bc3a1fce05a3,2015-04-13 00:00:00,0.0
af39224f-bb45-4c2e-a705-bc3a1fce05a3,2015-04-14 00:00:00,0.0
af39224f-bb45-4c2e-a705-bc3a1fce05a3,2015-04-15 00:00:00,0.0
af39224f-bb45-4c2e-a705-bc3a1fce05a3,2015-04-16 00:00:00,0.0
a7dd2fbe-2ce0-4229-a676-46a882f22937,2015-04-09 00:00:00,0.0
a7dd2fbe-2ce0-4229-a676-46a882f22937,2015-04-10 00:00:00,0.0
a7dd2fbe-2ce0-4229-a676-46a882f22937,2015-04-11 00:00:00,0.0
a7dd2fbe-2ce0-4229-a676-46a882f22937,2015-04-12 00:00:00,0.0
a7dd2fbe-2ce0-4229-a676-46a882f22937,2015-04-13 00:00:00,0.0
a7dd2fbe-2ce0-4229-a676-46a882f22937,2015-04-14 00:00:00,0.0
76ba5570-5162-400f-a93e-e6549193517f,2015-04-08 00:00:00,0.0
76ba5570-5162-400f-a93e-e6549193517f,2015-04-09 00:00:00,0.0
76ba5570-5162-400f-a93e-e6549193517f,2015-04-10 00:00:00,0.0
76ba5570-5162-400f-a93e-e6549193517f,2015-04-11 00:00:00,0.0
76ba5570-5162-400f-a93e-e6549193517f,2015-04-12 00:00:00,0.0
76ba5570-5162-400f-a93e-e6549193517f,2015-04-13 00:00:00,0.0
76ba5570-5162-400f-a93e-e6549193517f,2015-04-14 00:00:00,0.0
76ba5570-5162-400f-a93e-e6549193517f,2015-04-15 00:00:00,0.0
b5e9a762-b121-43f3-b329-d241b4fe648a,2015-04-07 00:00:00,0.0
b5e9a762-b121-43f3-b329-d241b4fe648a,2015-04-08 00:00:00,0.0
b5e9a762-b121-43f3-b329-d241b4fe648a,2015-04-09 00:00:00,0.0
b5e9a762-b121-43f3-b329-d241b4fe648a,2015-04-10 00:00:00,0.0
b5e9a762-b121-43f3-b329-d241b4fe648a,2015-04-11 00:00:00,0.0
b5e9a762-b121-43f3-b329-d241b4fe648a,2015-04-12 00:00:00,0.0
b5e9a762-b121-43f3-b329-d241b4fe648a,2015-04-13 00:00:00,0.0
b5e9a762-b121-43f3-b329-d241b4fe648a,2015-04-14 00:00:00,0.0
b5e9a762-b121-43f3-b329-d241b4fe648a,2015-04-15 00:00:00,0.0
b5e9a762-b121-43f3-b329-d241b4fe648a,2015-04-16 00:00:00,0.0
b5e9a762-b121-43f3-b329-d241b4fe648a,2015-04-17 00:00:00,0.0
b5f9f7c8-6c5a-433c-90c4-9d038605b259,2015-04-10 00:00:00,0.0
b5f9f7c8-6c5a-433c-90c4-9d038605b259,2015-04-11 00:00:00,0.0
b5f9f7c8-6c5a-433c-90c4-9d038605b259,2015-04-12 00:00:00,0.0
b5f9f7c8-6c5a-433c-90c4-9d038605b259,2015-04-13 00:00:00,0.0
b5f9f7c8-6c5a-433c-90c4-9d038605b259,2015-04-14 00:00:00,0.0
b5f9f7c8-6c5a-433c-90c4-9d038605b259,2015-04-15 00:00:00,0.0
0ae6f876-b90c-430c-ac8d-7cb5b6202845,2015-04-08 00:00:00,0.0
0ae6f876-b90c-430c-ac8d-7cb5b6202845,2015-04-09 00:00:00,0.0
0ae6f876-b90c-430c-ac8d-7cb5b6202845,2015-04-10 00:00:00,0.0
0ae6f876-b90c-430c-ac8d-7cb5b6202845,2015-04-11 00:00:00,0.0
0ae6f876-b90c-430c-ac8d-7cb5b6202845,2015-04-12 00:00:00,0.0
0ae6f876-b90c-430c-ac8d-7cb5b6202845,2015-04-13 00:00:00,0.0
0ae6f876-b90c-430c-ac8d-7cb5b6202845,2015-04-14 00:00:00,0.0
f4c18fbd-be60-4e9e-a8ee-d729e83ed668,2015-04-09 00:00:00,0.0
f4c18fbd-be60-4e9e-a8ee-d729e83ed668,2015-04-10 00:00:00,0.0
f4c18fbd-be60-4e9e-a8ee-d729e83ed668,2015-04-11 00:00:00,0.0
f4c18fbd-be60-4e9e-a8ee-d729e83ed668,2015-04-12 00:00:00,0.0
f4c18fbd-be60-4e9e-a8ee-d729e83ed668,2015-04-13 00:00:00,0.0
f4c18fbd-be60-4e9e-a8ee-d729e83ed668,2015-04-14 00:00:00,0.0
f4c18fbd-be60-4e9e-a8ee-d729e83ed668,2015-04-15 00:00:00,0.0
f4c18fbd-be60-4e9e-a8ee-d729e83ed668,2015-04-16 00:00:00,0.0
f4c18fbd-be60-4e9e-a8ee-d729e83ed668,2015-04-17 00:00:00,0.0
7ca0834f-6075-4432-aab9-88cd40b7e42b,2015-04-08 00:00:00,0.0
7ca0834f-6075-4432-aab9-88cd40b7e42b,2015-04-09 00:00:00,0.0
7ca0834f-6075-4432-aab9-88cd40b7e42b,2015-04-10 00:00:00,0.0
7ca0834f-6075-4432-aab9-88cd40b7e42b,2015-04-11 00:00:00,0.0
7ca0834f-6075-4432-aab9-88cd40b7e42b,2015-04-12 00:00:00,0.0
7ca0834f-6075-4432-aab9-88cd40b7e42b,2015-04-13 00:00:00,0.0
7ca0834f-6075-4432-aab9-88cd40b7e42b,2015-04-14 00:00:00,0.0
7ca0834f-6075-4432-aab9-88cd40b7e42b,2015-04-15 00:00:00,0.0
7ca0834f-6075-4432-aab9-88cd40b7e42b,2015-04-16 00:00:00,0.0
7ca0834f-6075-4432-aab9-88cd40b7e42b,2015-04-17 00:00:00,0.0
7e79dfb0-dd94-4d1e-998f-452ac47e4368,2015-04-08 00:00:00,0.0
7e79dfb0-dd94-4d1e-998f-452ac47e4368,2015-04-09 00:00:00,0.0
7e79dfb0-dd94-4d1e-998f-452ac47e4368,2015-04-10 00:00:00,0.0
7e79dfb0-dd94-4d1e-998f-452ac47e4368,2015-04-11 00:00:00,0.0
7e79dfb0-dd94-4d1e-998f-452ac47e4368,2015-04-12 00:00:00,0.0
7e79dfb0-dd94-4d1e-998f-452ac47e4368,2015-04-13 00:00:00,0.0
7e79dfb0-dd94-4d1e-998f-452ac47e4368,2015-04-14 00:00:00,0.0
7e79dfb0-dd94-4d1e-998f-452ac47e4368,2015-04-15 00:00:00,0.0
913a3e4e-595c-405a-a66f-62faae38ff1b,2015-04-08 00:00:00,0.0
913a3e4e-595c-405a-a66f-62faae38ff1b,2015-04-09 00:00:00,0.0
913a3e4e-595c-405a-a66f-62faae38ff1b,2015-04-10 00:00:00,0.0
913a3e4e-595c-405a-a66f-62faae38ff1b,2015-04-11 00:00:00,0.0
913a3e4e-595c-405a-a66f-62faae38ff1b,2015-04-12 00:00:00,0.0
913a3e4e-595c-405a-a66f-62faae38ff1b,2015-04-13 00:00:00,0.0
913a3e4e-595c-405a-a66f-62faae38ff1b,2015-04-14 00:00:00,0.0
913a3e4e-595c-405a-a66f-62faae38ff1b,2015-04-15 00:00:00,0.0
913a3e4e-595c-405a-a66f-62faae38ff1b,2015-04-16 00:00:00,0.0
913a3e4e-595c-405a-a66f-62faae38ff1b,2015-04-17 00:00:00,0.0
f96d1384-6024-48ed-a642-ffa4e972417f,2015-04-08 00:00:00,0.0
f96d1384-6024-48ed-a642-ffa4e972417f,2015-04-09 00:00:00,0.0
f96d1384-6024-48ed-a642-ffa4e972417f,2015-04-10 00:00:00,0.0
f96d1384-6024-48ed-a642-ffa4e972417f,2015-04-11 00:00:00,0.0
f96d1384-6024-48ed-a642-ffa4e972417f,2015-04-12 00:00:00,0.0
f96d1384-6024-48ed-a642-ffa4e972417f,2015-04-13 00:00:00,0.0
f96d1384-6024-48ed-a642-ffa4e972417f,2015-04-14 00:00:00,0.0
f96d1384-6024-48ed-a642-ffa4e972417f,2015-04-15 00:00:00,0.0
f96d1384-6024-48ed-a642-ffa4e972417f,2015-04-16 00:00:00,0.0
5fd147a1-8c30-44af-b439-c6e266ce08cf,2015-04-11 00:00:00,0.0
5fd147a1-8c30-44af-b439-c6e266ce08cf,2015-04-12 00:00:00,0.0
5fd147a1-8c30-44af-b439-c6e266ce08cf,2015-04-13 00:00:00,0.0
5fd147a1-8c30-44af-b439-c6e266ce08cf,2015-04-14 00:00:00,0.0
cb994c7f-b337-47b4-aed4-03b2f155df78,2015-04-08 00:00:00,0.0
cb994c7f-b337-47b4-aed4-03b2f155df78,2015-04-09 00:00:00,0.0
cb994c7f-b337-47b4-aed4-03b2f155df78,2015-04-10 00:00:00,0.0
cb994c7f-b337-47b4-aed4-03b2f155df78,2015-04-11 00:00:00,0.0
cb994c7f-b337-47b4-aed4-03b2f155df78,2015-04-12 00:00:00,0.0
cb994c7f-b337-47b4-aed4-03b2f155df78,2015-04-13 00:00:00,0.0
cb994c7f-b337-47b4-aed4-03b2f155df78,2015-04-14 00:00:00,0.0
cb994c7f-b337-47b4-aed4-03b2f155df78,2015-04-15 00:00:00,0.0
cb994c7f-b337-47b4-aed4-03b2f155df78,2015-04-16 00:00:00,0.0
cb994c7f-b337-47b4-aed4-03b2f155df78,2015-04-17 00:00:00,0.0
15ada349-6c3c-447a-8e63-e7b6e3030c97,2015-04-08 00:00:00,0.0
15ada349-6c3c-447a-8e63-e7b6e3030c97,2015-04-09 00:00:00,0.0
15ada349-6c3c-447a-8e63-e7b6e3030c97,2015-04-10 00:00:00,0.0
15ada349-6c3c-447a-8e63-e7b6e3030c97,2015-04-11 00:00:00,0.0
15ada349-6c3c-447a-8e63-e7b6e3030c97,2015-04-12 00:00:00,0.0
15ada349-6c3c-447a-8e63-e7b6e3030c97,2015-04-13 00:00:00,0.0
15ada349-6c3c-447a-8e63-e7b6e3030c97,2015-04-14 00:00:00,0.0
15ada349-6c3c-447a-8e63-e7b6e3030c97,2015-04-15 00:00:00,0.0
15ada349-6c3c-447a-8e63-e7b6e3030c97,2015-04-16 00:00:00,0.0
15ada349-6c3c-447a-8e63-e7b6e3030c97,2015-04-17 00:00:00,0.0
e01a20a3-ba28-4f4f-b6fc-f44a16a6c949,2015-04-09 00:00:00,0.0
e01a20a3-ba28-4f4f-b6fc-f44a16a6c949,2015-04-10 00:00:00,0.0
e01a20a3-ba28-4f4f-b6fc-f44a16a6c949,2015-04-11 00:00:00,0.0
e01a20a3-ba28-4f4f-b6fc-f44a16a6c949,2015-04-12 00:00:00,0.0
e01a20a3-ba28-4f4f-b6fc-f44a16a6c949,2015-04-13 00:00:00,0.0
e01a20a3-ba28-4f4f-b6fc-f44a16a6c949,2015-04-14 00:00:00,0.0
e01a20a3-ba28-4f4f-b6fc-f44a16a6c949,2015-04-15 00:00:00,0.0
e01a20a3-ba28-4f4f-b6fc-f44a16a6c949,2015-04-16 00:00:00,0.0
e01a20a3-ba28-4f4f-b6fc-f44a16a6c949,2015-04-17 00:00:00,0.0
9652c93c-60db-45e9-a668-dacafd507f6d,2015-04-08 00:00:00,0.0
9652c93c-60db-45e9-a668-dacafd507f6d,2015-04-09 00:00:00,0.0
9652c93c-60db-45e9-a668-dacafd507f6d,2015-04-10 00:00:00,0.0
9652c93c-60db-45e9-a668-dacafd507f6d,2015-04-11 00:00:00,0.0
9652c93c-60db-45e9-a668-dacafd507f6d,2015-04-12 00:00:00,0.0
9652c93c-60db-45e9-a668-dacafd507f6d,2015-04-13 00:00:00,0.0
9652c93c-60db-45e9-a668-dacafd507f6d,2015-04-14 00:00:00,0.0
9652c93c-60db-45e9-a668-dacafd507f6d,2015-04-15 00:00:00,0.0
9652c93c-60db-45e9-a668-dacafd507f6d,2015-04-16 00:00:00,0.0
